,batch_id,city,description,item_id,item_title,num_rooms,site_name,url,recommend_1,recommend_2,recommend_3
0,20170209092419,galway,"Jurys Inn Galway, Galway: See 1,485 traveller reviews, 219 candid photos, and great deals for Jurys Inn Galway, ranked #9 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,"
Jurys Inn Galway
",130,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
1,20170209092419,bushypark,"Glenlo Abbey Hotel, County Galway: See 1,020 traveller reviews, 583 candid photos, and great deals for Glenlo Abbey Hotel, ranked #1 of 1 hotel in County Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g1096597-d212831-Reviews-Glenlo_Abbey_Hotel-Bushypark_Galway_County_Galway_Western_Ireland,"
Glenlo Abbey Hotel
",50,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g1096597-d212831-Reviews-Glenlo_Abbey_Hotel-Bushypark_Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
2,20170209092419,galway,"Park House Hotel, Galway: See 2,495 traveller reviews, 325 candid photos, and great deals for Park House Hotel, ranked #1 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,"
Park House Hotel
",84,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland
3,20170209092419,cork,"Hayfield Manor Hotel, Cork: See 2,594 traveller reviews, 748 candid photos, and great deals for Hayfield Manor Hotel, ranked #1 of 23 hotels in Cork and rated 5 of 5 at TripAdvisor.",Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,"
Hayfield Manor Hotel
",88,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
4,20170209092419,galway,"Galway Bay Hotel, Galway: See 2,701 traveller reviews, 337 candid photos, and great deals for Galway Bay Hotel, ranked #4 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,"
Galway Bay Hotel
",153,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
5,20170209092419,galway,"The House Hotel, Galway: See 981 traveller reviews, 211 candid photos, and great deals for The House Hotel, ranked #6 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d622085-Reviews-The_House_Hotel-Galway_County_Galway_Western_Ireland,"
The House Hotel
",40,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d622085-Reviews-The_House_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
6,20170209092419,galway,"Salthill Hotel, Galway: See 2,062 traveller reviews, 330 candid photos, and great deals for Salthill Hotel, ranked #5 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d572066-Reviews-Salthill_Hotel-Galway_County_Galway_Western_Ireland,"
Salthill Hotel
",161,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d572066-Reviews-Salthill_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland
7,20170209092419,barna,"The Twelve Hotel, Galway: See 1,542 traveller reviews, 397 candid photos, and great deals for The Twelve Hotel, ranked #1 of 1 hotel in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g1068870-d626020-Reviews-The_Twelve_Hotel-Barna_Galway_County_Galway_Western_Ireland,"
The Twelve Hotel
",48,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g1068870-d626020-Reviews-The_Twelve_Hotel-Barna_Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
8,20170209092419,galway,"Jurys Inn Galway, Galway: See 1,485 traveller reviews, 219 candid photos, and great deals for Jurys Inn Galway, ranked #9 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,"
Jurys Inn Galway
",130,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
9,20170209092419,galway,"Nox Hotel, Galway: See 304 traveller reviews, 75 candid photos, and great deals for Nox Hotel, ranked #7 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d8074436-Reviews-Nox_Hotel-Galway_County_Galway_Western_Ireland,"
Nox Hotel
",110,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d8074436-Reviews-Nox_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
10,20170209092419,galway,"Clayton Hotel Galway, Galway: See 1,648 traveller reviews, 292 candid photos, and great deals for Clayton Hotel Galway, ranked #10 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d809806-Reviews-Clayton_Hotel_Galway-Galway_County_Galway_Western_Ireland,"
Clayton Hotel Galway
",195,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d809806-Reviews-Clayton_Hotel_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland
11,20170209092419,oranmore,"Maldron Hotel Galway, Oranmore: See 949 traveller reviews, 72 candid photos, and great deals for Maldron Hotel Galway, ranked #1 of 6 hotels in Oranmore and rated 4 of 5 at TripAdvisor.",Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland,"
Maldron Hotel Galway
",113,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland
12,20170209092419,galway,"the g Hotel & Spa Galway, Galway: See 2,467 traveller reviews, 701 candid photos, and great deals for the g Hotel & Spa Galway, ranked #13 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d548446-Reviews-The_g_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland,"
the g Hotel & Spa Galway
",101,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d548446-Reviews-The_g_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d226394-Reviews-Radisson_Blu_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d226394-Reviews-Radisson_Blu_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d226394-Reviews-Radisson_Blu_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland
13,20170209092419,galway,"Radisson Blu Hotel & Spa, Galway, Galway: See 2,216 traveller reviews, 391 candid photos, and great deals for Radisson Blu Hotel & Spa, Galway, ranked #14 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d226394-Reviews-Radisson_Blu_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland,"
Radisson Blu Hotel & Spa, Galway
",261,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d226394-Reviews-Radisson_Blu_Hotel_Spa_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
14,20170209092419,galway,"Menlo Park Hotel, Galway: See 1,101 traveller reviews, 200 candid photos, and great deals for Menlo Park Hotel, ranked #8 of 47 hotels in Galway and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186609-d213229-Reviews-Menlo_Park_Hotel-Galway_County_Galway_Western_Ireland,"
Menlo Park Hotel
",70,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d213229-Reviews-Menlo_Park_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
15,20170209092419,galway,"Harbour Hotel Galway, Galway: See 1,296 traveller reviews, 245 candid photos, and great deals for Harbour Hotel Galway, ranked #11 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d212627-Reviews-Harbour_Hotel_Galway-Galway_County_Galway_Western_Ireland,"
Harbour Hotel Galway
",96,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d212627-Reviews-Harbour_Hotel_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
16,20170209092419,galway,"Flannery's Hotel Galway, Galway: See 1,052 traveller reviews, 173 candid photos, and great deals for Flannery's Hotel Galway, ranked #16 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,"
Flannery's Hotel Galway
",134,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d206806-Reviews-Jurys_Inn_Galway-Galway_County_Galway_Western_Ireland
17,20170209092419,galway,"Clybaun Hotel, Galway: See 155 traveller reviews, 188 candid photos, and great deals for Clybaun Hotel, ranked #18 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d505353-Reviews-Clybaun_Hotel-Galway_County_Galway_Western_Ireland,"
Clybaun Hotel
",92,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d505353-Reviews-Clybaun_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland
18,20170209092419,galway,"The Ardilaun Hotel, Galway: See 1,252 traveller reviews, 199 candid photos, and great deals for The Ardilaun Hotel, ranked #15 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d212631-Reviews-The_Ardilaun_Hotel-Galway_County_Galway_Western_Ireland,"
The Ardilaun Hotel
",125,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d212631-Reviews-The_Ardilaun_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d214568-Reviews-Galway_Bay_Hotel-Galway_County_Galway_Western_Ireland
19,20170209092419,galway,"Maldron Hotel Sandy Road Galway, Galway: See 1,117 traveller reviews, 156 candid photos, and great deals for Maldron Hotel Sandy Road Galway, ranked #17 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d575669-Reviews-Maldron_Hotel_Sandy_Road_Galway-Galway_County_Galway_Western_Ireland,"
Maldron Hotel Sandy Road Galway
",104,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d575669-Reviews-Maldron_Hotel_Sandy_Road_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland
20,20170209092419,dangan,"Westwood House Hotel, Dangan: See 831 traveller reviews, 108 candid photos, and great deals for Westwood House Hotel, ranked #1 of 1 hotel in Dangan and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g1799565-d212625-Reviews-Westwood_House_Hotel-Dangan_Galway_County_Galway_Western_Ireland,"
Westwood House Hotel
",58,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g1799565-d212625-Reviews-Westwood_House_Hotel-Dangan_Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
21,20170209092419,galway,"The Western Hotel, Galway: See 707 traveller reviews, 124 candid photos, and great deals for The Western Hotel, ranked #20 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d611741-Reviews-The_Western_Hotel-Galway_County_Galway_Western_Ireland,"
The Western Hotel
",40,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d611741-Reviews-The_Western_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d498425-Reviews-Park_House_Hotel-Galway_County_Galway_Western_Ireland
22,20170209092419,galway,"Travelodge Galway, Galway: See 586 traveller reviews, 52 candid photos, and great deals for Travelodge Galway, ranked #22 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d325806-Reviews-Travelodge_Galway-Galway_County_Galway_Western_Ireland,"
Travelodge Galway
",59,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d325806-Reviews-Travelodge_Galway-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland
23,20170209092419,galway,"The Connacht Hotel, Galway: See 1,226 traveller reviews, 182 candid photos, and great deals for The Connacht Hotel, ranked #21 of 47 hotels in Galway and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186609-d301239-Reviews-The_Connacht_Hotel-Galway_County_Galway_Western_Ireland,"
The Connacht Hotel
",358,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186609-d301239-Reviews-The_Connacht_Hotel-Galway_County_Galway_Western_Ireland.html,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland,Hotel_Review-g186609-d236846-Reviews-Flannery_s_Hotel_Galway-Galway_County_Galway_Western_Ireland
24,20170209092419,oranmore,"Oranmore Lodge Hotel, Oranmore: See 633 traveller reviews, 74 candid photos, and great deals for Oranmore Lodge Hotel, ranked #2 of 6 hotels in Oranmore and rated 4 of 5 at TripAdvisor.",Hotel_Review-g212512-d213248-Reviews-Oranmore_Lodge_Hotel-Oranmore_Galway_County_Galway_Western_Ireland,"
Oranmore Lodge Hotel
",60,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g212512-d213248-Reviews-Oranmore_Lodge_Hotel-Oranmore_Galway_County_Galway_Western_Ireland.html,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland,Hotel_Review-g212512-d212626-Reviews-Maldron_Hotel_Galway-Oranmore_Galway_County_Galway_Western_Ireland
25,20170209092419,cork,"Hayfield Manor Hotel, Cork: See 2,594 traveller reviews, 748 candid photos, and great deals for Hayfield Manor Hotel, ranked #1 of 23 hotels in Cork and rated 5 of 5 at TripAdvisor.",Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,"
Hayfield Manor Hotel
",88,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
26,20170209092419,cork,"Cork International Hotel, Cork: See 1,445 traveller reviews, 355 candid photos, and great deals for Cork International Hotel, ranked #3 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d650792-Reviews-Cork_International_Hotel-Cork_County_Cork,"
Cork International Hotel
",150,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d650792-Reviews-Cork_International_Hotel-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
27,20170209092419,cork,"The River Lee, Cork: See 3,105 traveller reviews, 584 candid photos, and great deals for The River Lee, ranked #2 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,"
The River Lee
",182,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork.html,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork
28,20170209092419,cork,"The Kingsley, Cork: See 942 traveller reviews, 300 candid photos, and great deals for The Kingsley, ranked #4 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d6972864-Reviews-The_Kingsley-Cork_County_Cork,"
The Kingsley
",150,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d6972864-Reviews-The_Kingsley-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
29,20170209092419,cork,"Maryborough Hotel & Spa, Cork: See 1,739 traveller reviews, 294 candid photos, and great deals for Maryborough Hotel & Spa, ranked #6 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d212728-Reviews-Maryborough_Hotel_Spa-Cork_County_Cork,"
Maryborough Hotel & Spa
",93,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d212728-Reviews-Maryborough_Hotel_Spa-Cork_County_Cork.html,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork,Hotel_Review-g186600-d213383-Reviews-Hayfield_Manor_Hotel-Cork_County_Cork
30,20170209092419,cork,"Cork Airport Hotel, Cork: See 783 traveller reviews, 108 candid photos, and great deals for Cork Airport Hotel, ranked #5 of 23 hotels in Cork and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186600-d214503-Reviews-Cork_Airport_Hotel-Cork_County_Cork,"
Cork Airport Hotel
",80,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d214503-Reviews-Cork_Airport_Hotel-Cork_County_Cork.html,Hotel_Review-g186600-d650792-Reviews-Cork_International_Hotel-Cork_County_Cork,Hotel_Review-g186600-d650792-Reviews-Cork_International_Hotel-Cork_County_Cork,Hotel_Review-g186600-d650792-Reviews-Cork_International_Hotel-Cork_County_Cork
31,20170209092419,cork,"Lancaster Lodge, Cork: See 638 traveller reviews, 117 candid photos, and great deals for Lancaster Lodge, ranked #7 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d311446-Reviews-Lancaster_Lodge-Cork_County_Cork,"
Lancaster Lodge
",48,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d311446-Reviews-Lancaster_Lodge-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
32,20170209092419,cork,"Hotel Isaacs Cork, Cork: See 745 traveller reviews, 246 candid photos, and great deals for Hotel Isaacs Cork, ranked #10 of 23 hotels in Cork and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186600-d218071-Reviews-Hotel_Isaacs_Cork-Cork_County_Cork,"
Hotel Isaacs Cork
",47,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d218071-Reviews-Hotel_Isaacs_Cork-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
33,20170209092419,cork,"Jurys Inn Cork, Cork: See 1,239 traveller reviews, 128 candid photos, and great deals for Jurys Inn Cork, ranked #8 of 23 hotels in Cork and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186600-d206816-Reviews-Jurys_Inn_Cork-Cork_County_Cork,"
Jurys Inn Cork
",133,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d206816-Reviews-Jurys_Inn_Cork-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
34,20170209092419,cork,"Clayton Hotel Cork City, Cork: See 2,189 traveller reviews, 432 candid photos, and great deals for Clayton Hotel Cork City, ranked #9 of 23 hotels in Cork and rated 4.5 of 5 at TripAdvisor.",Hotel_Review-g186600-d518355-Reviews-Clayton_Hotel_Cork_City-Cork_County_Cork,"
Clayton Hotel Cork City
",191,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d518355-Reviews-Clayton_Hotel_Cork_City-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
35,20170209092419,cork,"Imperial Hotel, Cork: See 1,801 traveller reviews, 349 candid photos, and great deals for Imperial Hotel, ranked #12 of 23 hotels in Cork and rated 4 of 5 at TripAdvisor.",Hotel_Review-g186600-d195479-Reviews-Imperial_Hotel-Cork_County_Cork,"
Imperial Hotel
",125,TripAdvisor,https://www.tripadvisor.ie/Hotel_Review-g186600-d195479-Reviews-Imperial_Hotel-Cork_County_Cork.html,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork,Hotel_Review-g186600-d587469-Reviews-The_River_Lee-Cork_County_Cork
